id,host_id,host_name,neighbourhood_cleansed,price_clean,availability_365,calculated_host_listings_count,license,eustat_renta_media_hogar,osm_densidad_ocio_500m,osm_distancia_costa_monumento_m,idealista_m2_mes,catastro_m2_real,dias_ocupados_reales,estado_licencia_auditada,y_fraude_administrativo,indice_rotacion_booking,eustat_variacion_poblacion_5anos,ingreso_mensual_turistico,ingreso_mensual_tradicional,ratio_especulacion_real,indice_desertizacion_comercial,indice_desplazamiento_vecinal,y_especulador
58515838,302332,Iker,Donostia-San Sebastián,143.0,184,1,ESS00123,38500.0,29,120.0,17.1,78.0,160,OK_ESS00123,0,57.8,-6.83,3146.0,1333.8000000000002,2.36,61.9,43.8,0
71356950,482729,Gorka,Donostia-San Sebastián,55.0,326,3,Exento,38500.0,29,120.0,17.1,78.0,119,OK_EXENTO,0,85.3,-5.95,1210.0,1333.8000000000002,0.91,76.1,32.6,0
32064334,963051,Gorka,Bilbao,129.0,199,5,ESS00123,29400.0,24,350.0,13.8,72.0,243,OK_ESS00123,0,57.3,-4.49,2838.0,993.6,2.86,55.9,66.6,1
24681316,211453,Amaia,Bilbao,258.0,61,3,ESS00123,29400.0,24,350.0,13.8,72.0,171,OK_ESS00123,0,20.5,-5.78,5676.0,993.6,5.71,42.1,46.8,1
71681549,119816,Gorka,Donostia-San Sebastián,217.0,67,9,ESS00123,38500.0,29,120.0,17.1,78.0,222,OK_ESS00123,0,20.4,-7.57,4774.0,1333.8000000000002,3.58,50.2,60.8,1
81209537,869299,Mikel,Vitoria-Gasteiz,253.0,309,9,Exento,34200.0,8,1400.0,9.5,85.0,242,OK_EXENTO,0,80.7,-3.63,5566.0,807.5,6.89,42.9,66.3,1
58840101,965962,Maite,Vitoria-Gasteiz,108.0,198,3,ESS00123,34200.0,8,1400.0,9.5,85.0,231,OK_ESS00123,0,56.2,-2.18,2376.0,807.5,2.94,31.8,63.3,1
72468859,516715,Maite,Donostia-San Sebastián,302.0,183,3,Exento,38500.0,29,120.0,17.1,78.0,232,OK_EXENTO,0,48.9,-8.42,6644.0,1333.8000000000002,4.98,61.8,63.6,1
60305761,471000,Amaia,Bilbao,165.0,287,5,EBI00456,29400.0,24,350.0,13.8,72.0,293,OK_EBI00456,0,76.0,-4.85,3630.0,993.6,3.65,64.7,80.3,1
39367077,313567,Mikel,Bilbao,98.0,69,2,Exento,29400.0,24,350.0,13.8,72.0,172,OK_EXENTO,0,21.6,-4.18,2156.0,993.6,2.17,42.9,47.1,0
71580593,614933,Iker,Vitoria-Gasteiz,316.0,271,6,EBI00456,34200.0,8,1400.0,9.5,85.0,220,OK_EBI00456,0,72.3,-4.26,6952.0,807.5,8.61,39.1,60.3,1
60011985,695923,Jon,Vitoria-Gasteiz,285.0,171,7,ESS00123,34200.0,8,1400.0,9.5,85.0,198,OK_ESS00123,0,48.3,-3.95,6270.0,807.5,7.76,29.1,54.2,1
84062621,994235,Iker,Donostia-San Sebastián,287.0,67,9,Exento,38500.0,29,120.0,17.1,78.0,160,OK_EXENTO,0,20.0,-8.27,6314.0,1333.8000000000002,4.73,50.2,43.8,1
42843745,316184,Jon,Vitoria-Gasteiz,62.0,351,6,ESS00123,34200.0,8,1400.0,9.5,85.0,287,OK_ESS00123,0,92.2,-1.7200000000000002,1364.0,807.5,1.69,47.1,78.6,0
29350835,398090,Gorka,Donostia-San Sebastián,231.0,312,3,EBI00456,38500.0,29,120.0,17.1,78.0,241,OK_EBI00456,0,85.3,-7.710000000000001,5082.0,1333.8000000000002,3.81,74.7,66.0,1
79562616,417348,Ane,Vitoria-Gasteiz,188.0,73,5,ESS00123,34200.0,8,1400.0,9.5,85.0,213,OK_ESS00123,0,22.7,-2.98,4136.0,807.5,5.12,19.3,58.4,1
70084389,282958,Jon,Vitoria-Gasteiz,306.0,299,4,Exento,34200.0,8,1400.0,9.5,85.0,232,OK_EXENTO,0,80.5,-4.16,6732.0,807.5,8.34,41.9,63.6,1
67597408,377707,Ane,Vitoria-Gasteiz,283.0,301,5,ESFCTU00004802700008399400000000000000000000EBI014636,34200.0,8,1400.0,9.5,85.0,157,CORREGIDA_EBI014636,0,82.8,-3.93,6226.0,807.5,7.71,42.1,43.0,1
20320855,192324,Maite,Bilbao,120.0,208,8,EBI00456,29400.0,24,350.0,13.8,72.0,141,OK_EBI00456,0,56.0,-4.4,2640.0,993.6,2.66,56.8,38.6,1
28130254,323536,Ane,Bilbao,232.0,295,8,EBI00456,29400.0,24,350.0,13.8,72.0,229,OK_EBI00456,0,78.4,-5.52,5104.0,993.6,5.14,65.5,62.7,1
81766557,857232,Maite,Bilbao,290.0,226,6,Exento,29400.0,24,350.0,13.8,72.0,288,OK_EXENTO,0,62.4,-6.1,6380.0,993.6,6.42,58.6,78.9,1
89945266,371991,Mikel,Vitoria-Gasteiz,174.0,79,1,ESS00123,34200.0,8,1400.0,9.5,85.0,289,OK_ESS00123,0,26.7,-2.84,3828.0,807.5,4.74,19.9,79.2,1
53558992,126155,Mikel,Donostia-San Sebastián,123.0,275,8,ESFCTU00004802700008399400000000000000000000EBI014636,38500.0,29,120.0,17.1,78.0,208,CORREGIDA_EBI014636,0,75.3,-6.630000000000001,2706.0,1333.8000000000002,2.03,71.0,57.0,0
61628164,441815,Amaia,Donostia-San Sebastián,116.0,194,8,ESS00123,38500.0,29,120.0,17.1,78.0,183,OK_ESS00123,0,54.6,-6.5600000000000005,2552.0,1333.8000000000002,1.91,62.9,50.1,0
75377052,741179,Amaia,Donostia-San Sebastián,307.0,188,2,ESFCTU00004802700008399400000000000000000000EBI014636,38500.0,29,120.0,17.1,78.0,143,CORREGIDA_EBI014636,0,49.7,-8.47,6754.0,1333.8000000000002,5.06,62.3,39.2,1
97349431,969742,Gorka,Donostia-San Sebastián,235.0,353,4,Exento,38500.0,29,120.0,17.1,78.0,273,OK_EXENTO,0,96.6,-7.75,5170.0,1333.8000000000002,3.88,78.8,74.8,1
91251088,560494,Jon,Bilbao,107.0,305,2,Exento,29400.0,24,350.0,13.8,72.0,179,OK_EXENTO,0,84.3,-4.2700000000000005,2354.0,993.6,2.37,66.5,49.0,0
45409403,249381,Gorka,Bilbao,56.0,248,4,EBI00456,29400.0,24,350.0,13.8,72.0,280,OK_EBI00456,0,68.6,-3.7600000000000002,1232.0,993.6,1.24,60.8,76.7,0
26045907,231691,Maite,Vitoria-Gasteiz,185.0,103,10,EBI00456,34200.0,8,1400.0,9.5,85.0,219,OK_EBI00456,0,29.0,-2.95,4070.0,807.5,5.04,22.3,60.0,1
72754884,576410,Gorka,Vitoria-Gasteiz,298.0,145,7,EBI00456,34200.0,8,1400.0,9.5,85.0,125,OK_EBI00456,0,43.2,-4.08,6556.0,807.5,8.12,26.5,34.2,1
58458273,543324,Ane,Donostia-San Sebastián,87.0,103,9,ESS00123,38500.0,29,120.0,17.1,78.0,168,OK_ESS00123,0,32.1,-6.2700000000000005,1914.0,1333.8000000000002,1.43,53.8,46.0,0
25734209,134707,Maite,Bilbao,61.0,204,8,EBI00456,29400.0,24,350.0,13.8,72.0,290,OK_EBI00456,0,56.8,-3.81,1342.0,993.6,1.35,56.4,79.5,0
79800140,618477,Amaia,Donostia-San Sebastián,107.0,110,9,EBI00456,38500.0,29,120.0,17.1,78.0,128,OK_EBI00456,0,35.5,-6.470000000000001,2354.0,1333.8000000000002,1.76,54.5,35.1,0
46081386,967969,Mikel,Vitoria-Gasteiz,297.0,301,8,SIN_REGISTRO,34200.0,8,1400.0,9.5,85.0,204,ILEGAL_SIN_REGISTRO,1,77.8,-4.07,6534.0,807.5,8.09,42.1,55.9,1
83658410,821864,Amaia,Vitoria-Gasteiz,52.0,353,2,EBI00456,34200.0,8,1400.0,9.5,85.0,222,OK_EBI00456,0,95.6,-1.62,1144.0,807.5,1.42,47.3,60.8,0
67395058,802974,Jon,Donostia-San Sebastián,134.0,110,7,ESS00123,38500.0,29,120.0,17.1,78.0,150,OK_ESS00123,0,32.9,-6.74,2948.0,1333.8000000000002,2.21,54.5,41.1,0
35827438,846788,Maite,Vitoria-Gasteiz,252.0,325,2,ESS00123,34200.0,8,1400.0,9.5,85.0,190,OK_ESS00123,0,88.1,-3.62,5544.0,807.5,6.87,44.5,52.1,1
26663288,453299,Maite,Donostia-San Sebastián,162.0,179,11,EBI00456,38500.0,29,120.0,17.1,78.0,284,OK_EBI00456,0,48.1,-7.0200000000000005,3564.0,1333.8000000000002,2.67,61.4,77.8,1
23081782,886713,Ane,Bilbao,219.0,259,2,ESS00123,29400.0,24,350.0,13.8,72.0,212,OK_ESS00123,0,69.2,-5.390000000000001,4818.0,993.6,4.85,61.9,58.1,1
69387253,258492,Jon,Donostia-San Sebastián,120.0,307,4,ESS00123,38500.0,29,120.0,17.1,78.0,163,OK_ESS00123,0,81.7,-6.6000000000000005,2640.0,1333.8000000000002,1.98,74.2,44.7,0
53669391,574112,Mikel,Bilbao,145.0,129,1,SIN_REGISTRO,29400.0,24,350.0,13.8,72.0,292,ILEGAL_SIN_REGISTRO,1,38.3,-4.65,3190.0,993.6,3.21,48.9,80.0,1
78181511,270102,Iker,Bilbao,195.0,116,5,EBI00456,29400.0,24,350.0,13.8,72.0,204,OK_EBI00456,0,34.3,-5.15,4290.0,993.6,4.32,47.6,55.9,1
48660995,494274,Maite,Vitoria-Gasteiz,314.0,98,6,EBI00456,34200.0,8,1400.0,9.5,85.0,256,OK_EBI00456,0,27.5,-4.24,6908.0,807.5,8.55,21.8,70.1,1
18234679,317285,Maite,Vitoria-Gasteiz,115.0,348,9,ESS00123,34200.0,8,1400.0,9.5,85.0,171,OK_ESS00123,0,93.1,-2.25,2530.0,807.5,3.13,46.8,46.8,1
33240984,438404,Ane,Vitoria-Gasteiz,224.0,77,10,Exento,34200.0,8,1400.0,9.5,85.0,208,OK_EXENTO,0,23.2,-3.3400000000000003,4928.0,807.5,6.1,19.7,57.0,1
32383810,259476,Gorka,Donostia-San Sebastián,168.0,279,8,ESS00123,38500.0,29,120.0,17.1,78.0,202,OK_ESS00123,0,73.0,-7.08,3696.0,1333.8000000000002,2.77,71.4,55.3,1
75438362,858842,Mikel,Donostia-San Sebastián,239.0,303,2,Exento,38500.0,29,120.0,17.1,78.0,174,OK_EXENTO,0,80.1,-7.790000000000001,5258.0,1333.8000000000002,3.94,73.8,47.7,1
58566364,260928,Amaia,Vitoria-Gasteiz,272.0,363,1,ESS00123,34200.0,8,1400.0,9.5,85.0,177,OK_ESS00123,0,93.7,-3.8200000000000003,5984.0,807.5,7.41,48.3,48.5,1
28727583,764560,Jon,Donostia-San Sebastián,319.0,357,2,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,137,ILEGAL_SIN_REGISTRO,1,92.2,-8.59,7018.0,1333.8000000000002,5.26,79.2,37.5,1
79019569,950610,Maite,Vitoria-Gasteiz,150.0,342,7,EBI00456,34200.0,8,1400.0,9.5,85.0,127,OK_EBI00456,0,87.9,-2.6,3300.0,807.5,4.09,46.2,34.8,1
45156028,396141,Maite,Donostia-San Sebastián,65.0,133,4,EBI00456,38500.0,29,120.0,17.1,78.0,135,OK_EBI00456,0,37.2,-6.050000000000001,1430.0,1333.8000000000002,1.07,56.8,37.0,0
30568697,743561,Amaia,Bilbao,108.0,169,10,EBI00456,29400.0,24,350.0,13.8,72.0,213,OK_EBI00456,0,48.8,-4.28,2376.0,993.6,2.39,52.9,58.4,0
31900338,796595,Mikel,Bilbao,209.0,239,5,EBI00456,29400.0,24,350.0,13.8,72.0,256,OK_EBI00456,0,64.7,-5.29,4598.0,993.6,4.63,59.9,70.1,1
51311634,348500,Gorka,Vitoria-Gasteiz,71.0,91,7,ESS00123,34200.0,8,1400.0,9.5,85.0,164,OK_ESS00123,0,28.6,-1.81,1562.0,807.5,1.93,21.1,44.9,0
49902996,790417,Maite,Donostia-San Sebastián,192.0,293,3,Exento,38500.0,29,120.0,17.1,78.0,228,OK_EXENTO,0,75.5,-7.32,4224.0,1333.8000000000002,3.17,72.8,62.5,1
64481924,232311,Mikel,Donostia-San Sebastián,208.0,341,10,ESS00123,38500.0,29,120.0,17.1,78.0,233,OK_ESS00123,0,88.9,-7.48,4576.0,1333.8000000000002,3.43,77.6,63.8,1
15723601,859034,Amaia,Bilbao,268.0,84,2,ESFCTU00004802700008399400000000000000000000EBI014636,29400.0,24,350.0,13.8,72.0,294,CORREGIDA_EBI014636,0,26.1,-5.880000000000001,5896.0,993.6,5.93,44.4,80.5,1
26618153,345546,Ane,Bilbao,316.0,338,7,SIN_REGISTRO,29400.0,24,350.0,13.8,72.0,243,ILEGAL_SIN_REGISTRO,1,86.8,-6.36,6952.0,993.6,7.0,69.8,66.6,1
99165628,296733,Gorka,Vitoria-Gasteiz,190.0,285,5,ESS00123,34200.0,8,1400.0,9.5,85.0,238,OK_ESS00123,0,76.6,-3.0,4180.0,807.5,5.18,40.5,65.2,1
12382357,751233,Jon,Bilbao,74.0,116,1,SIN_REGISTRO,29400.0,24,350.0,13.8,72.0,117,ILEGAL_SIN_REGISTRO,1,33.0,-3.9400000000000004,1628.0,993.6,1.64,47.6,32.1,0
85012933,669560,Maite,Vitoria-Gasteiz,89.0,239,1,ESS00123,34200.0,8,1400.0,9.5,85.0,160,OK_ESS00123,0,66.8,-1.9900000000000002,1958.0,807.5,2.42,35.9,43.8,0
23630084,975825,Mikel,Bilbao,319.0,291,9,ESS00123,29400.0,24,350.0,13.8,72.0,194,OK_ESS00123,0,76.1,-6.390000000000001,7018.0,993.6,7.06,65.1,53.2,1
62576779,947644,Ane,Bilbao,78.0,346,5,ESFCTU00004802700008399400000000000000000000EBI014636,29400.0,24,350.0,13.8,72.0,134,CORREGIDA_EBI014636,0,94.1,-3.9800000000000004,1716.0,993.6,1.73,70.6,36.7,0
90890201,246470,Jon,Donostia-San Sebastián,185.0,123,1,EBI00456,38500.0,29,120.0,17.1,78.0,284,OK_EBI00456,0,36.0,-7.25,4070.0,1333.8000000000002,3.05,55.8,77.8,1
92537517,744318,Iker,Bilbao,265.0,291,7,EBI00456,29400.0,24,350.0,13.8,72.0,292,OK_EBI00456,0,77.3,-5.85,5830.0,993.6,5.87,65.1,80.0,1
98132129,418647,Mikel,Bilbao,66.0,348,9,ESS00123,29400.0,24,350.0,13.8,72.0,192,OK_ESS00123,0,91.1,-3.8600000000000003,1452.0,993.6,1.46,70.8,52.6,0
26099248,106570,Mikel,Vitoria-Gasteiz,224.0,272,11,ESS00123,34200.0,8,1400.0,9.5,85.0,202,OK_ESS00123,0,72.0,-3.3400000000000003,4928.0,807.5,6.1,39.2,55.3,1
24677069,430929,Jon,Bilbao,275.0,317,1,ESFCTU00004802700008399400000000000000000000EBI014636,29400.0,24,350.0,13.8,72.0,226,CORREGIDA_EBI014636,0,84.7,-5.95,6050.0,993.6,6.09,67.7,61.9,1
85589337,633398,Ane,Vitoria-Gasteiz,82.0,77,10,ESS00123,34200.0,8,1400.0,9.5,85.0,247,OK_ESS00123,0,23.6,-1.92,1804.0,807.5,2.23,19.7,67.7,0
22433196,599115,Iker,Bilbao,114.0,234,4,ESS00123,29400.0,24,350.0,13.8,72.0,165,OK_ESS00123,0,64.4,-4.34,2508.0,993.6,2.52,59.4,45.2,1
49010202,179141,Amaia,Bilbao,160.0,288,3,EBI00456,29400.0,24,350.0,13.8,72.0,121,OK_EBI00456,0,79.7,-4.800000000000001,3520.0,993.6,3.54,64.8,33.2,1
44626632,112115,Ane,Vitoria-Gasteiz,283.0,285,5,EBI00456,34200.0,8,1400.0,9.5,85.0,270,OK_EBI00456,0,74.5,-3.93,6226.0,807.5,7.71,40.5,74.0,1
87998328,139062,Gorka,Donostia-San Sebastián,192.0,143,7,EBI00456,38500.0,29,120.0,17.1,78.0,229,OK_EBI00456,0,43.6,-7.32,4224.0,1333.8000000000002,3.17,57.8,62.7,1
63237806,909343,Maite,Vitoria-Gasteiz,53.0,350,8,ESS00123,34200.0,8,1400.0,9.5,85.0,180,OK_ESS00123,0,90.8,-1.6300000000000001,1166.0,807.5,1.44,47.0,49.3,0
22457080,728349,Jon,Vitoria-Gasteiz,94.0,305,2,ESS00123,34200.0,8,1400.0,9.5,85.0,126,OK_ESS00123,0,83.7,-2.04,2068.0,807.5,2.56,42.5,34.5,1
11222869,394700,Amaia,Vitoria-Gasteiz,49.0,169,7,ESS00123,34200.0,8,1400.0,9.5,85.0,231,OK_ESS00123,0,47.3,-1.59,1078.0,807.5,1.33,28.9,63.3,0
92716910,490479,Iker,Donostia-San Sebastián,170.0,313,1,ESFCTU00004802700008399400000000000000000000EBI014636,38500.0,29,120.0,17.1,78.0,233,CORREGIDA_EBI014636,0,82.6,-7.1000000000000005,3740.0,1333.8000000000002,2.8,74.8,63.8,1
60066487,626257,Jon,Bilbao,119.0,147,7,ESS00123,29400.0,24,350.0,13.8,72.0,119,OK_ESS00123,0,45.8,-4.390000000000001,2618.0,993.6,2.63,50.7,32.6,1
13125354,930185,Jon,Vitoria-Gasteiz,209.0,131,8,Exento,34200.0,8,1400.0,9.5,85.0,140,OK_EXENTO,0,41.1,-3.19,4598.0,807.5,5.69,25.1,38.4,1
72802750,497686,Ane,Vitoria-Gasteiz,121.0,89,2,Exento,34200.0,8,1400.0,9.5,85.0,169,OK_EXENTO,0,29.5,-2.31,2662.0,807.5,3.3,20.9,46.3,1
19818159,221863,Maite,Donostia-San Sebastián,181.0,231,9,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,179,ILEGAL_SIN_REGISTRO,1,61.9,-7.210000000000001,3982.0,1333.8000000000002,2.99,66.6,49.0,1
21145552,896657,Gorka,Vitoria-Gasteiz,150.0,236,1,SIN_REGISTRO,34200.0,8,1400.0,9.5,85.0,126,ILEGAL_SIN_REGISTRO,1,62.5,-2.6,3300.0,807.5,4.09,35.6,34.5,1
25152994,601076,Mikel,Bilbao,139.0,198,6,ESS00123,29400.0,24,350.0,13.8,72.0,159,OK_ESS00123,0,55.0,-4.59,3058.0,993.6,3.08,55.8,43.6,1
85191987,747296,Mikel,Donostia-San Sebastián,179.0,253,1,ESS00123,38500.0,29,120.0,17.1,78.0,146,OK_ESS00123,0,64.4,-7.19,3938.0,1333.8000000000002,2.95,68.8,40.0,1
32937902,600726,Jon,Bilbao,112.0,245,3,EBI00456,29400.0,24,350.0,13.8,72.0,227,OK_EBI00456,0,64.9,-4.32,2464.0,993.6,2.48,60.5,62.2,0
86415031,778556,Maite,Bilbao,191.0,277,11,ESS00123,29400.0,24,350.0,13.8,72.0,266,OK_ESS00123,0,71.1,-5.11,4202.0,993.6,4.23,63.7,72.9,1
77744469,730111,Iker,Donostia-San Sebastián,203.0,223,6,Exento,38500.0,29,120.0,17.1,78.0,269,OK_EXENTO,0,62.5,-7.43,4466.0,1333.8000000000002,3.35,65.8,73.7,1
84588685,900101,Iker,Vitoria-Gasteiz,207.0,220,3,EBI00456,34200.0,8,1400.0,9.5,85.0,189,OK_EBI00456,0,62.5,-3.17,4554.0,807.5,5.64,34.0,51.8,1
52758171,734965,Amaia,Bilbao,233.0,72,8,SIN_REGISTRO,29400.0,24,350.0,13.8,72.0,120,ILEGAL_SIN_REGISTRO,1,24.9,-5.53,5126.0,993.6,5.16,43.2,32.9,1
10067661,871246,Ane,Bilbao,139.0,355,5,ESS00123,29400.0,24,350.0,13.8,72.0,243,OK_ESS00123,0,95.4,-4.59,3058.0,993.6,3.08,71.5,66.6,1
17585153,148320,Maite,Bilbao,225.0,148,2,ESFCTU00004802700008399400000000000000000000EBI014636,29400.0,24,350.0,13.8,72.0,232,CORREGIDA_EBI014636,0,42.3,-5.45,4950.0,993.6,4.98,50.8,63.6,1
33335437,596758,Maite,Bilbao,231.0,101,4,ESS00123,29400.0,24,350.0,13.8,72.0,144,OK_ESS00123,0,30.0,-5.51,5082.0,993.6,5.11,46.1,39.5,1
20466615,246649,Ane,Donostia-San Sebastián,182.0,269,9,EBI00456,38500.0,29,120.0,17.1,78.0,142,OK_EBI00456,0,73.1,-7.220000000000001,4004.0,1333.8000000000002,3.0,70.4,38.9,1
44861938,225354,Iker,Donostia-San Sebastián,174.0,288,4,EBI00456,38500.0,29,120.0,17.1,78.0,127,OK_EBI00456,0,73.9,-7.140000000000001,3828.0,1333.8000000000002,2.87,72.3,34.8,1
96787694,712297,Iker,Bilbao,238.0,334,10,Exento,29400.0,24,350.0,13.8,72.0,274,OK_EXENTO,0,93.4,-5.58,5236.0,993.6,5.27,69.4,75.1,1
12966422,881725,Iker,Vitoria-Gasteiz,317.0,338,10,EBI00456,34200.0,8,1400.0,9.5,85.0,122,OK_EBI00456,0,92.3,-4.27,6974.0,807.5,8.64,45.8,33.4,1
60154221,548625,Jon,Bilbao,188.0,310,8,ESFCTU00004802700008399400000000000000000000EBI014636,29400.0,24,350.0,13.8,72.0,199,CORREGIDA_EBI014636,0,83.3,-5.08,4136.0,993.6,4.16,67.0,54.5,1
13708654,128625,Maite,Vitoria-Gasteiz,60.0,267,5,ESFCTU00004802700008399400000000000000000000EBI014636,34200.0,8,1400.0,9.5,85.0,219,CORREGIDA_EBI014636,0,70.3,-1.7000000000000002,1320.0,807.5,1.63,38.7,60.0,0
67647084,836400,Mikel,Bilbao,289.0,199,11,SIN_REGISTRO,29400.0,24,350.0,13.8,72.0,110,ILEGAL_SIN_REGISTRO,1,53.0,-6.09,6358.0,993.6,6.4,55.9,30.1,1
52573305,386233,Ane,Vitoria-Gasteiz,151.0,339,11,ESS00123,34200.0,8,1400.0,9.5,85.0,172,OK_ESS00123,0,93.6,-2.6100000000000003,3322.0,807.5,4.11,45.9,47.1,1
54653349,136487,Iker,Bilbao,132.0,93,10,SIN_REGISTRO,29400.0,24,350.0,13.8,72.0,143,ILEGAL_SIN_REGISTRO,1,28.3,-4.5200000000000005,2904.0,993.6,2.92,45.3,39.2,1
15872354,559054,Amaia,Vitoria-Gasteiz,173.0,77,1,Exento,34200.0,8,1400.0,9.5,85.0,212,OK_EXENTO,0,26.8,-2.83,3806.0,807.5,4.71,19.7,58.1,1
57756479,328071,Iker,Bilbao,48.0,116,7,ESS00123,29400.0,24,350.0,13.8,72.0,119,OK_ESS00123,0,34.6,-3.68,1056.0,993.6,1.06,47.6,32.6,0
92649048,996880,Iker,Bilbao,139.0,171,3,ESS00123,29400.0,24,350.0,13.8,72.0,237,OK_ESS00123,0,48.1,-4.59,3058.0,993.6,3.08,53.1,64.9,1
90123510,588011,Gorka,Vitoria-Gasteiz,253.0,64,10,ESS00123,34200.0,8,1400.0,9.5,85.0,116,OK_ESS00123,0,19.8,-3.63,5566.0,807.5,6.89,18.4,31.8,1
19810404,412282,Jon,Donostia-San Sebastián,269.0,241,8,ESS00123,38500.0,29,120.0,17.1,78.0,165,OK_ESS00123,0,65.8,-8.09,5918.0,1333.8000000000002,4.44,67.6,45.2,1
96205129,273895,Ane,Vitoria-Gasteiz,91.0,72,3,EBI00456,34200.0,8,1400.0,9.5,85.0,189,OK_EBI00456,0,20.8,-2.0100000000000002,2002.0,807.5,2.48,19.2,51.8,0
16292518,530424,Gorka,Donostia-San Sebastián,225.0,344,1,ESFCTU00004802700008399400000000000000000000EBI014636,38500.0,29,120.0,17.1,78.0,274,CORREGIDA_EBI014636,0,90.7,-7.65,4950.0,1333.8000000000002,3.71,77.9,75.1,1
51142200,416205,Gorka,Bilbao,150.0,318,5,EBI00456,29400.0,24,350.0,13.8,72.0,266,OK_EBI00456,0,81.5,-4.7,3300.0,993.6,3.32,67.8,72.9,1
74413145,201376,Amaia,Vitoria-Gasteiz,243.0,149,2,EBI00456,34200.0,8,1400.0,9.5,85.0,121,OK_EBI00456,0,43.3,-3.5300000000000002,5346.0,807.5,6.62,26.9,33.2,1
27547389,525106,Maite,Vitoria-Gasteiz,150.0,163,11,ESFCTU00004802700008399400000000000000000000EBI014636,34200.0,8,1400.0,9.5,85.0,254,CORREGIDA_EBI014636,0,43.3,-2.6,3300.0,807.5,4.09,28.3,69.6,1
72132760,965566,Amaia,Vitoria-Gasteiz,304.0,245,4,ESS00123,34200.0,8,1400.0,9.5,85.0,157,OK_ESS00123,0,66.8,-4.140000000000001,6688.0,807.5,8.28,36.5,43.0,1
76689168,933487,Maite,Donostia-San Sebastián,152.0,309,1,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,135,ILEGAL_SIN_REGISTRO,1,81.9,-6.92,3344.0,1333.8000000000002,2.51,74.4,37.0,1
32419480,867629,Maite,Donostia-San Sebastián,63.0,314,9,EBI00456,38500.0,29,120.0,17.1,78.0,221,OK_EBI00456,0,85.8,-6.03,1386.0,1333.8000000000002,1.04,74.9,60.5,0
58766345,381652,Ane,Bilbao,215.0,135,6,EBI00456,29400.0,24,350.0,13.8,72.0,231,OK_EBI00456,0,37.3,-5.35,4730.0,993.6,4.76,49.5,63.3,1
44021442,572132,Iker,Donostia-San Sebastián,239.0,167,8,ESS00123,38500.0,29,120.0,17.1,78.0,121,OK_ESS00123,0,47.4,-7.790000000000001,5258.0,1333.8000000000002,3.94,60.2,33.2,1
56523537,258056,Ane,Donostia-San Sebastián,56.0,215,11,EBI00456,38500.0,29,120.0,17.1,78.0,258,OK_EBI00456,0,60.2,-5.960000000000001,1232.0,1333.8000000000002,0.92,65.0,70.7,0
35153646,734457,Jon,Bilbao,239.0,141,4,ESS00123,29400.0,24,350.0,13.8,72.0,151,OK_ESS00123,0,40.7,-5.59,5258.0,993.6,5.29,50.1,41.4,1
87620693,894557,Maite,Vitoria-Gasteiz,226.0,136,9,Exento,34200.0,8,1400.0,9.5,85.0,170,OK_EXENTO,0,35.8,-3.36,4972.0,807.5,6.16,25.6,46.6,1
18411883,660347,Gorka,Vitoria-Gasteiz,188.0,317,2,ESS00123,34200.0,8,1400.0,9.5,85.0,167,OK_ESS00123,0,86.2,-2.98,4136.0,807.5,5.12,43.7,45.8,1
21082322,562785,Iker,Bilbao,226.0,186,9,SIN_REGISTRO,29400.0,24,350.0,13.8,72.0,291,ILEGAL_SIN_REGISTRO,1,52.2,-5.46,4972.0,993.6,5.0,54.6,79.7,1
26203305,727697,Mikel,Vitoria-Gasteiz,74.0,341,5,ESS00123,34200.0,8,1400.0,9.5,85.0,143,OK_ESS00123,0,91.9,-1.84,1628.0,807.5,2.02,46.1,39.2,0
20848680,599653,Jon,Donostia-San Sebastián,128.0,147,6,ESS00123,38500.0,29,120.0,17.1,78.0,116,OK_ESS00123,0,41.4,-6.680000000000001,2816.0,1333.8000000000002,2.11,58.2,31.8,0
93031557,629992,Ane,Bilbao,210.0,263,3,EBI00456,29400.0,24,350.0,13.8,72.0,218,OK_EBI00456,0,68.8,-5.300000000000001,4620.0,993.6,4.65,62.3,59.7,1
99838873,828744,Amaia,Bilbao,140.0,75,4,ESS00123,29400.0,24,350.0,13.8,72.0,144,OK_ESS00123,0,24.0,-4.6,3080.0,993.6,3.1,43.5,39.5,1
69292991,842488,Jon,Bilbao,310.0,210,6,Exento,29400.0,24,350.0,13.8,72.0,124,OK_EXENTO,0,60.2,-6.300000000000001,6820.0,993.6,6.86,57.0,34.0,1
45555041,735567,Jon,Vitoria-Gasteiz,269.0,313,7,ESFCTU00004802700008399400000000000000000000EBI014636,34200.0,8,1400.0,9.5,85.0,134,CORREGIDA_EBI014636,0,84.4,-3.79,5918.0,807.5,7.33,43.3,36.7,1
63028791,782568,Iker,Bilbao,86.0,247,1,Exento,29400.0,24,350.0,13.8,72.0,168,OK_EXENTO,0,67.2,-4.0600000000000005,1892.0,993.6,1.9,60.7,46.0,0
86301164,742804,Jon,Bilbao,290.0,91,7,ESS00123,29400.0,24,350.0,13.8,72.0,188,OK_ESS00123,0,29.8,-6.1,6380.0,993.6,6.42,45.1,51.5,1
